date,sku,channel,units_sold,price,promo_flag
2024-01-10,HM_MATCHA_VAN,online,38,9.74,0
2024-01-11,HM_MATCHA_VAN,online,19,9.74,0
2024-01-12,HM_MATCHA_VAN,online,22,9.74,0
2024-01-13,HM_MATCHA_VAN,online,36,9.74,0
2024-01-14,HM_MATCHA_VAN,online,35,9.74,0
2024-01-15,HM_MATCHA_VAN,online,26,9.74,0
2024-01-16,HM_MATCHA_VAN,online,24,9.74,0
2024-01-17,HM_MATCHA_VAN,online,17,9.74,0
2024-01-18,HM_MATCHA_VAN,online,24,9.74,0
2024-01-19,HM_MATCHA_VAN,online,20,9.74,0
2024-01-20,HM_MATCHA_VAN,online,32,9.74,0
2024-01-21,HM_MATCHA_VAN,online,33,9.74,0
2024-01-22,HM_MATCHA_VAN,online,21,9.74,0
2024-01-23,HM_MATCHA_VAN,online,29,9.74,0
2024-01-24,HM_MATCHA_VAN,online,20,9.74,0
2024-01-25,HM_MATCHA_VAN,online,23,9.74,0
2024-01-26,HM_MATCHA_VAN,online,28,9.74,0
2024-01-27,HM_MATCHA_VAN,online,30,9.74,0
2024-01-28,HM_MATCHA_VAN,online,34,9.74,0
2024-01-29,HM_MATCHA_VAN,online,35,9.74,0
2024-01-30,HM_MATCHA_VAN,online,26,9.74,0
2024-01-31,HM_MATCHA_VAN,online,26,9.74,0
2024-02-01,HM_MATCHA_VAN,online,29,9.74,0
2024-02-02,HM_MATCHA_VAN,online,21,9.74,0
2024-02-03,HM_MATCHA_VAN,online,27,9.74,0
2024-02-04,HM_MATCHA_VAN,online,42,9.74,0
2024-02-05,HM_MATCHA_VAN,online,29,9.74,0
2024-02-06,HM_MATCHA_VAN,online,25,9.74,0
2024-02-07,HM_MATCHA_VAN,online,31,9.74,0
2024-02-08,HM_MATCHA_VAN,online,29,9.74,0
2024-02-09,HM_MATCHA_VAN,online,25,9.74,0
2024-02-10,HM_MATCHA_VAN,online,28,9.74,0
2024-02-11,HM_MATCHA_VAN,online,28,9.74,0
2024-02-12,HM_MATCHA_VAN,online,49,8.28,1
2024-02-13,HM_MATCHA_VAN,online,28,9.74,0
2024-02-14,HM_MATCHA_VAN,online,41,9.74,0
2024-02-15,HM_MATCHA_VAN,online,30,9.74,0
2024-02-16,HM_MATCHA_VAN,online,30,9.74,0
2024-02-17,HM_MATCHA_VAN,online,33,9.74,0
2024-02-18,HM_MATCHA_VAN,online,38,9.74,0
2024-02-19,HM_MATCHA_VAN,online,40,9.74,0
2024-02-20,HM_MATCHA_VAN,online,24,9.74,0
2024-02-21,HM_MATCHA_VAN,online,27,9.74,0
2024-02-22,HM_MATCHA_VAN,online,52,8.28,1
2024-02-23,HM_MATCHA_VAN,online,30,9.74,0
2024-02-24,HM_MATCHA_VAN,online,29,9.74,0
2024-02-25,HM_MATCHA_VAN,online,30,9.74,0
2024-02-26,HM_MATCHA_VAN,online,26,9.74,0
2024-02-27,HM_MATCHA_VAN,online,30,9.74,0
2024-02-28,HM_MATCHA_VAN,online,24,9.74,0
2024-02-29,HM_MATCHA_VAN,online,19,9.74,0
2024-03-01,HM_MATCHA_VAN,online,21,9.74,0
2024-03-02,HM_MATCHA_VAN,online,30,9.74,0
2024-03-03,HM_MATCHA_VAN,online,27,9.74,0
2024-03-04,HM_MATCHA_VAN,online,27,9.74,0
2024-03-05,HM_MATCHA_VAN,online,27,9.74,0
2024-03-06,HM_MATCHA_VAN,online,28,8.28,1
2024-03-07,HM_MATCHA_VAN,online,33,9.74,0
2024-03-08,HM_MATCHA_VAN,online,24,9.74,0
2024-03-09,HM_MATCHA_VAN,online,34,9.74,0
2024-03-10,HM_MATCHA_VAN,online,23,9.74,0
2024-03-11,HM_MATCHA_VAN,online,28,9.74,0
2024-03-12,HM_MATCHA_VAN,online,30,9.74,0
2024-03-13,HM_MATCHA_VAN,online,29,9.74,0
2024-03-14,HM_MATCHA_VAN,online,25,9.74,0
2024-03-15,HM_MATCHA_VAN,online,24,9.74,0
2024-03-16,HM_MATCHA_VAN,online,35,9.74,0
2024-03-17,HM_MATCHA_VAN,online,15,9.74,0
2024-03-18,HM_MATCHA_VAN,online,19,9.74,0
2024-03-19,HM_MATCHA_VAN,online,29,9.74,0
2024-03-20,HM_MATCHA_VAN,online,23,9.74,0
2024-03-21,HM_MATCHA_VAN,online,29,9.74,0
2024-03-22,HM_MATCHA_VAN,online,31,9.74,0
2024-03-23,HM_MATCHA_VAN,online,39,9.74,0
2024-03-24,HM_MATCHA_VAN,online,35,9.74,0
2024-03-25,HM_MATCHA_VAN,online,32,9.74,0
2024-03-26,HM_MATCHA_VAN,online,25,9.74,0
2024-03-27,HM_MATCHA_VAN,online,32,9.74,0
2024-03-28,HM_MATCHA_VAN,online,25,9.74,0
2024-03-29,HM_MATCHA_VAN,online,20,9.74,0
2024-03-30,HM_MATCHA_VAN,online,29,9.74,0
2024-03-31,HM_MATCHA_VAN,online,42,9.74,0
2024-04-01,HM_MATCHA_VAN,online,46,8.28,1
2024-04-02,HM_MATCHA_VAN,online,26,9.74,0
2024-04-03,HM_MATCHA_VAN,online,26,9.74,0
2024-04-04,HM_MATCHA_VAN,online,25,9.74,0
2024-04-05,HM_MATCHA_VAN,online,22,9.74,0
2024-04-06,HM_MATCHA_VAN,online,27,9.74,0
2024-04-07,HM_MATCHA_VAN,online,22,9.74,0
2024-04-08,HM_MATCHA_VAN,online,29,9.74,0
2024-04-09,HM_MATCHA_VAN,online,25,9.74,0
2024-04-10,HM_MATCHA_VAN,online,30,9.74,0
2024-04-11,HM_MATCHA_VAN,online,28,9.74,0
2024-04-12,HM_MATCHA_VAN,online,28,9.74,0
2024-04-13,HM_MATCHA_VAN,online,32,9.74,0
2024-04-14,HM_MATCHA_VAN,online,28,9.74,0
2024-04-15,HM_MATCHA_VAN,online,40,8.28,1
2024-04-16,HM_MATCHA_VAN,online,28,9.74,0
2024-04-17,HM_MATCHA_VAN,online,36,9.74,0
2024-04-18,HM_MATCHA_VAN,online,23,9.74,0
2024-04-19,HM_MATCHA_VAN,online,27,9.74,0
2024-04-20,HM_MATCHA_VAN,online,37,9.74,0
2024-04-21,HM_MATCHA_VAN,online,38,9.74,0
2024-04-22,HM_MATCHA_VAN,online,31,9.74,0
2024-04-23,HM_MATCHA_VAN,online,24,9.74,0
2024-04-24,HM_MATCHA_VAN,online,23,9.74,0
2024-04-25,HM_MATCHA_VAN,online,36,9.74,0
2024-04-26,HM_MATCHA_VAN,online,31,9.74,0
2024-04-27,HM_MATCHA_VAN,online,35,9.74,0
2024-04-28,HM_MATCHA_VAN,online,33,9.74,0
2024-04-29,HM_MATCHA_VAN,online,27,9.74,0
2024-04-30,HM_MATCHA_VAN,online,26,9.74,0
2024-05-01,HM_MATCHA_VAN,online,59,8.28,1
2024-05-02,HM_MATCHA_VAN,online,19,9.74,0
2024-05-03,HM_MATCHA_VAN,online,29,9.74,0
2024-05-04,HM_MATCHA_VAN,online,22,9.74,0
2024-05-05,HM_MATCHA_VAN,online,32,9.74,0
2024-05-06,HM_MATCHA_VAN,online,23,9.74,0
2024-05-07,HM_MATCHA_VAN,online,28,9.74,0
2024-05-08,HM_MATCHA_VAN,online,21,9.74,0
2024-05-09,HM_MATCHA_VAN,online,29,9.74,0
2024-05-10,HM_MATCHA_VAN,online,16,9.74,0
2024-05-11,HM_MATCHA_VAN,online,49,9.74,0
2024-05-12,HM_MATCHA_VAN,online,36,9.74,0
2024-05-13,HM_MATCHA_VAN,online,35,9.74,0
2024-05-14,HM_MATCHA_VAN,online,26,9.74,0
2024-05-15,HM_MATCHA_VAN,online,29,9.74,0
2024-05-16,HM_MATCHA_VAN,online,23,9.74,0
2024-05-17,HM_MATCHA_VAN,online,25,9.74,0
2024-05-18,HM_MATCHA_VAN,online,54,9.74,0
2024-05-19,HM_MATCHA_VAN,online,56,8.28,1
2024-05-20,HM_MATCHA_VAN,online,51,8.28,1
2024-05-21,HM_MATCHA_VAN,online,28,9.74,0
2024-05-22,HM_MATCHA_VAN,online,26,9.74,0
2024-05-23,HM_MATCHA_VAN,online,28,9.74,0
2024-05-24,HM_MATCHA_VAN,online,31,9.74,0
2024-05-25,HM_MATCHA_VAN,online,49,8.28,1
2024-05-26,HM_MATCHA_VAN,online,33,9.74,0
2024-05-27,HM_MATCHA_VAN,online,16,9.74,0
2024-05-28,HM_MATCHA_VAN,online,33,9.74,0
2024-05-29,HM_MATCHA_VAN,online,40,9.74,0
2024-05-30,HM_MATCHA_VAN,online,28,9.74,0
2024-05-31,HM_MATCHA_VAN,online,20,9.74,0
2024-06-01,HM_MATCHA_VAN,online,39,9.74,0
2024-06-02,HM_MATCHA_VAN,online,44,9.74,0
2024-06-03,HM_MATCHA_VAN,online,36,9.74,0
2024-06-04,HM_MATCHA_VAN,online,41,9.74,0
2024-06-05,HM_MATCHA_VAN,online,36,9.74,0
2024-06-06,HM_MATCHA_VAN,online,39,9.74,0
2024-06-07,HM_MATCHA_VAN,online,32,9.74,0
2024-06-08,HM_MATCHA_VAN,online,45,9.74,0
2024-06-09,HM_MATCHA_VAN,online,57,9.74,0
2024-06-10,HM_MATCHA_VAN,online,33,9.74,0
2024-06-11,HM_MATCHA_VAN,online,40,9.74,0
2024-06-12,HM_MATCHA_VAN,online,39,9.74,0
2024-06-13,HM_MATCHA_VAN,online,37,9.74,0
2024-06-14,HM_MATCHA_VAN,online,41,9.74,0
2024-06-15,HM_MATCHA_VAN,online,39,9.74,0
2024-06-16,HM_MATCHA_VAN,online,35,9.74,0
2024-06-17,HM_MATCHA_VAN,online,45,9.74,0
2024-06-18,HM_MATCHA_VAN,online,40,9.74,0
2024-06-19,HM_MATCHA_VAN,online,33,9.74,0
2024-06-20,HM_MATCHA_VAN,online,28,9.74,0
2024-06-21,HM_MATCHA_VAN,online,31,9.74,0
2024-06-22,HM_MATCHA_VAN,online,67,8.28,1
2024-06-23,HM_MATCHA_VAN,online,35,9.74,0
2024-06-24,HM_MATCHA_VAN,online,46,9.74,0
2024-06-25,HM_MATCHA_VAN,online,33,9.74,0
2024-06-26,HM_MATCHA_VAN,online,43,9.74,0
2024-06-27,HM_MATCHA_VAN,online,34,9.74,0
2024-06-28,HM_MATCHA_VAN,online,44,9.74,0
2024-06-29,HM_MATCHA_VAN,online,31,9.74,0
2024-06-30,HM_MATCHA_VAN,online,36,9.74,0
2024-07-01,HM_MATCHA_VAN,online,28,9.74,0
2024-07-02,HM_MATCHA_VAN,online,38,9.74,0
2024-07-03,HM_MATCHA_VAN,online,32,9.74,0
2024-07-04,HM_MATCHA_VAN,online,44,9.74,0
2024-07-05,HM_MATCHA_VAN,online,35,9.74,0
2024-07-06,HM_MATCHA_VAN,online,50,9.74,0
2024-07-07,HM_MATCHA_VAN,online,45,9.74,0
2024-07-08,HM_MATCHA_VAN,online,36,9.74,0
2024-07-09,HM_MATCHA_VAN,online,27,9.74,0
2024-07-10,HM_MATCHA_VAN,online,27,9.74,0
2024-07-11,HM_MATCHA_VAN,online,51,8.28,1
2024-07-12,HM_MATCHA_VAN,online,36,9.74,0
2024-07-13,HM_MATCHA_VAN,online,42,9.74,0
2024-07-14,HM_MATCHA_VAN,online,45,9.74,0
2024-07-15,HM_MATCHA_VAN,online,33,9.74,0
2024-07-16,HM_MATCHA_VAN,online,36,9.74,0
2024-07-17,HM_MATCHA_VAN,online,25,9.74,0
2024-07-18,HM_MATCHA_VAN,online,35,9.74,0
2024-07-19,HM_MATCHA_VAN,online,29,9.74,0
2024-07-20,HM_MATCHA_VAN,online,60,8.28,1
2024-07-21,HM_MATCHA_VAN,online,51,9.74,0
2024-07-22,HM_MATCHA_VAN,online,36,9.74,0
2024-07-23,HM_MATCHA_VAN,online,33,9.74,0
2024-07-24,HM_MATCHA_VAN,online,38,9.74,0
2024-07-25,HM_MATCHA_VAN,online,40,9.74,0
2024-07-26,HM_MATCHA_VAN,online,30,9.74,0
2024-07-27,HM_MATCHA_VAN,online,45,9.74,0
2024-07-28,HM_MATCHA_VAN,online,42,9.74,0
2024-07-29,HM_MATCHA_VAN,online,43,9.74,0
2024-07-30,HM_MATCHA_VAN,online,48,8.28,1
2024-07-31,HM_MATCHA_VAN,online,48,8.28,1
2024-08-01,HM_MATCHA_VAN,online,32,9.74,0
2024-08-02,HM_MATCHA_VAN,online,42,9.74,0
2024-08-03,HM_MATCHA_VAN,online,77,8.28,1
2024-08-04,HM_MATCHA_VAN,online,45,9.74,0
2024-08-05,HM_MATCHA_VAN,online,26,9.74,0
2024-08-06,HM_MATCHA_VAN,online,41,9.74,0
2024-08-07,HM_MATCHA_VAN,online,32,9.74,0
2024-08-08,HM_MATCHA_VAN,online,47,8.28,1
2024-08-09,HM_MATCHA_VAN,online,35,9.74,0
2024-08-10,HM_MATCHA_VAN,online,51,9.74,0
2024-08-11,HM_MATCHA_VAN,online,37,9.74,0
2024-08-12,HM_MATCHA_VAN,online,39,9.74,0
2024-08-13,HM_MATCHA_VAN,online,44,9.74,0
2024-08-14,HM_MATCHA_VAN,online,51,8.28,1
2024-08-15,HM_MATCHA_VAN,online,31,9.74,0
2024-08-16,HM_MATCHA_VAN,online,45,9.74,0
2024-08-17,HM_MATCHA_VAN,online,54,8.28,1
2024-08-18,HM_MATCHA_VAN,online,68,8.28,1
2024-08-19,HM_MATCHA_VAN,online,31,9.74,0
2024-08-20,HM_MATCHA_VAN,online,34,9.74,0
2024-08-21,HM_MATCHA_VAN,online,21,9.74,0
2024-08-22,HM_MATCHA_VAN,online,44,9.74,0
2024-08-23,HM_MATCHA_VAN,online,26,9.74,0
2024-08-24,HM_MATCHA_VAN,online,40,9.74,0
2024-08-25,HM_MATCHA_VAN,online,38,9.74,0
2024-08-26,HM_MATCHA_VAN,online,34,9.74,0
2024-08-27,HM_MATCHA_VAN,online,35,9.74,0
2024-08-28,HM_MATCHA_VAN,online,42,9.74,0
2024-08-29,HM_MATCHA_VAN,online,26,9.74,0
2024-08-30,HM_MATCHA_VAN,online,41,9.74,0
2024-08-31,HM_MATCHA_VAN,online,44,9.74,0
2024-09-01,HM_MATCHA_VAN,online,30,9.74,0
2024-09-02,HM_MATCHA_VAN,online,27,9.74,0
2024-09-03,HM_MATCHA_VAN,online,20,9.74,0
2024-09-04,HM_MATCHA_VAN,online,34,9.74,0
2024-09-05,HM_MATCHA_VAN,online,38,9.74,0
2024-09-06,HM_MATCHA_VAN,online,29,9.74,0
2024-09-07,HM_MATCHA_VAN,online,35,9.74,0
2024-09-08,HM_MATCHA_VAN,online,31,9.74,0
2024-09-09,HM_MATCHA_VAN,online,34,9.74,0
2024-09-10,HM_MATCHA_VAN,online,32,9.74,0
2024-09-11,HM_MATCHA_VAN,online,18,9.74,0
2024-09-12,HM_MATCHA_VAN,online,29,9.74,0
2024-09-13,HM_MATCHA_VAN,online,32,9.74,0
2024-09-14,HM_MATCHA_VAN,online,35,9.74,0
2024-09-15,HM_MATCHA_VAN,online,34,9.74,0
2024-09-16,HM_MATCHA_VAN,online,30,9.74,0
2024-09-17,HM_MATCHA_VAN,online,28,9.74,0
2024-09-18,HM_MATCHA_VAN,online,32,9.74,0
2024-09-19,HM_MATCHA_VAN,online,23,9.74,0
2024-09-20,HM_MATCHA_VAN,online,24,9.74,0
2024-09-21,HM_MATCHA_VAN,online,28,9.74,0
2024-09-22,HM_MATCHA_VAN,online,37,9.74,0
2024-09-23,HM_MATCHA_VAN,online,27,9.74,0
2024-09-24,HM_MATCHA_VAN,online,32,9.74,0
2024-09-25,HM_MATCHA_VAN,online,32,9.74,0
2024-09-26,HM_MATCHA_VAN,online,25,9.74,0
2024-09-27,HM_MATCHA_VAN,online,21,9.74,0
2024-09-28,HM_MATCHA_VAN,online,37,9.74,0
2024-09-29,HM_MATCHA_VAN,online,32,9.74,0
2024-09-30,HM_MATCHA_VAN,online,36,9.74,0
2024-10-01,HM_MATCHA_VAN,online,31,9.74,0
2024-10-02,HM_MATCHA_VAN,online,37,8.28,1
2024-10-03,HM_MATCHA_VAN,online,28,9.74,0
2024-10-04,HM_MATCHA_VAN,online,32,9.74,0
2024-10-05,HM_MATCHA_VAN,online,38,8.28,1
2024-10-06,HM_MATCHA_VAN,online,52,8.28,1
2024-10-07,HM_MATCHA_VAN,online,23,9.74,0
2024-10-08,HM_MATCHA_VAN,online,31,9.74,0
2024-10-09,HM_MATCHA_VAN,online,29,9.74,0
2024-10-10,HM_MATCHA_VAN,online,39,8.28,1
2024-10-11,HM_MATCHA_VAN,online,27,9.74,0
2024-10-12,HM_MATCHA_VAN,online,27,9.74,0
2024-10-13,HM_MATCHA_VAN,online,43,8.28,1
2024-10-14,HM_MATCHA_VAN,online,28,9.74,0
2024-10-15,HM_MATCHA_VAN,online,30,9.74,0
2024-10-16,HM_MATCHA_VAN,online,21,9.74,0
2024-10-17,HM_MATCHA_VAN,online,22,9.74,0
2024-10-18,HM_MATCHA_VAN,online,37,9.74,0
2024-10-19,HM_MATCHA_VAN,online,34,9.74,0
2024-10-20,HM_MATCHA_VAN,online,34,9.74,0
2024-10-21,HM_MATCHA_VAN,online,28,9.74,0
2024-10-22,HM_MATCHA_VAN,online,31,9.74,0
2024-10-23,HM_MATCHA_VAN,online,26,9.74,0
2024-10-24,HM_MATCHA_VAN,online,26,9.74,0
2024-10-25,HM_MATCHA_VAN,online,22,9.74,0
2024-10-26,HM_MATCHA_VAN,online,22,9.74,0
2024-10-27,HM_MATCHA_VAN,online,38,9.74,0
2024-10-28,HM_MATCHA_VAN,online,22,9.74,0
2024-10-29,HM_MATCHA_VAN,online,33,9.74,0
2024-10-30,HM_MATCHA_VAN,online,36,8.28,1
2024-10-31,HM_MATCHA_VAN,online,24,9.74,0
2024-11-01,HM_MATCHA_VAN,online,26,9.74,0
2024-11-02,HM_MATCHA_VAN,online,33,9.74,0
2024-11-03,HM_MATCHA_VAN,online,39,9.74,0
2024-11-04,HM_MATCHA_VAN,online,32,9.74,0
2024-11-05,HM_MATCHA_VAN,online,32,9.74,0
2024-11-06,HM_MATCHA_VAN,online,39,8.28,1
2024-11-07,HM_MATCHA_VAN,online,28,9.74,0
2024-11-08,HM_MATCHA_VAN,online,28,9.74,0
2024-11-09,HM_MATCHA_VAN,online,43,9.74,0
2024-11-10,HM_MATCHA_VAN,online,31,9.74,0
2024-11-11,HM_MATCHA_VAN,online,44,8.28,1
2024-11-12,HM_MATCHA_VAN,online,15,9.74,0
2024-11-13,HM_MATCHA_VAN,online,27,9.74,0
2024-11-14,HM_MATCHA_VAN,online,16,9.74,0
2024-11-15,HM_MATCHA_VAN,online,31,8.28,1
2024-11-16,HM_MATCHA_VAN,online,26,9.74,0
2024-11-17,HM_MATCHA_VAN,online,23,9.74,0
2024-11-18,HM_MATCHA_VAN,online,28,9.74,0
2024-11-19,HM_MATCHA_VAN,online,37,9.74,0
2024-11-20,HM_MATCHA_VAN,online,33,9.74,0
2024-11-21,HM_MATCHA_VAN,online,17,9.74,0
2024-11-22,HM_MATCHA_VAN,online,25,9.74,0
2024-11-23,HM_MATCHA_VAN,online,43,9.74,0
2024-11-24,HM_MATCHA_VAN,online,56,8.28,1
2024-11-25,HM_MATCHA_VAN,online,32,9.74,0
2024-11-26,HM_MATCHA_VAN,online,26,9.74,0
2024-11-27,HM_MATCHA_VAN,online,33,9.74,0
2024-11-28,HM_MATCHA_VAN,online,22,9.74,0
2024-11-29,HM_MATCHA_VAN,online,28,9.74,0
2024-11-30,HM_MATCHA_VAN,online,31,9.74,0
2024-12-01,HM_MATCHA_VAN,online,33,9.74,0
2024-12-02,HM_MATCHA_VAN,online,29,9.74,0
2024-12-03,HM_MATCHA_VAN,online,32,9.74,0
2024-12-04,HM_MATCHA_VAN,online,31,9.74,0
2024-12-05,HM_MATCHA_VAN,online,38,8.28,1
2024-12-06,HM_MATCHA_VAN,online,26,9.74,0
2024-12-07,HM_MATCHA_VAN,online,35,9.74,0
2024-12-08,HM_MATCHA_VAN,online,39,8.28,1
2024-12-09,HM_MATCHA_VAN,online,24,9.74,0
2024-12-10,HM_MATCHA_VAN,online,26,9.74,0
2024-12-11,HM_MATCHA_VAN,online,27,9.74,0
2024-12-12,HM_MATCHA_VAN,online,36,9.74,0
2024-12-13,HM_MATCHA_VAN,online,23,9.74,0
2024-12-14,HM_MATCHA_VAN,online,39,9.74,0
2024-12-15,HM_MATCHA_VAN,online,27,9.74,0
2024-12-16,HM_MATCHA_VAN,online,23,9.74,0
2024-12-17,HM_MATCHA_VAN,online,38,8.28,1
2024-12-18,HM_MATCHA_VAN,online,20,9.74,0
2024-12-19,HM_MATCHA_VAN,online,22,9.74,0
2024-12-20,HM_MATCHA_VAN,online,27,9.74,0
2024-12-21,HM_MATCHA_VAN,online,31,9.74,0
2024-12-22,HM_MATCHA_VAN,online,30,9.74,0
2024-12-23,HM_MATCHA_VAN,online,31,9.74,0
2024-12-24,HM_MATCHA_VAN,online,44,8.28,1
2024-12-25,HM_MATCHA_VAN,online,30,9.74,0
2024-12-26,HM_MATCHA_VAN,online,42,8.28,1
2024-12-27,HM_MATCHA_VAN,online,24,9.74,0
2024-12-28,HM_MATCHA_VAN,online,30,9.74,0
2024-12-29,HM_MATCHA_VAN,online,35,9.74,0
2024-12-30,HM_MATCHA_VAN,online,28,9.74,0
2024-12-31,HM_MATCHA_VAN,online,41,8.28,1
2025-01-01,HM_MATCHA_VAN,online,34,9.74,0
2025-01-02,HM_MATCHA_VAN,online,35,9.74,0
2025-01-03,HM_MATCHA_VAN,online,26,9.74,0
2025-01-04,HM_MATCHA_VAN,online,30,9.74,0
2025-01-05,HM_MATCHA_VAN,online,22,9.74,0
2025-01-06,HM_MATCHA_VAN,online,30,9.74,0
2025-01-07,HM_MATCHA_VAN,online,37,9.74,0
2025-01-08,HM_MATCHA_VAN,online,46,8.28,1
2025-01-09,HM_MATCHA_VAN,online,23,9.74,0
2025-01-10,HM_MATCHA_VAN,online,23,9.74,0
2025-01-11,HM_MATCHA_VAN,online,36,9.74,0
2025-01-12,HM_MATCHA_VAN,online,30,9.74,0
2025-01-13,HM_MATCHA_VAN,online,23,9.74,0
2025-01-14,HM_MATCHA_VAN,online,31,9.74,0
2025-01-15,HM_MATCHA_VAN,online,28,9.74,0
2025-01-16,HM_MATCHA_VAN,online,27,9.74,0
2025-01-17,HM_MATCHA_VAN,online,19,9.74,0
2025-01-18,HM_MATCHA_VAN,online,31,9.74,0
2025-01-19,HM_MATCHA_VAN,online,31,9.74,0
2025-01-20,HM_MATCHA_VAN,online,49,8.28,1
2025-01-21,HM_MATCHA_VAN,online,17,9.74,0
2025-01-22,HM_MATCHA_VAN,online,29,9.74,0
2025-01-23,HM_MATCHA_VAN,online,32,9.74,0
2025-01-24,HM_MATCHA_VAN,online,25,9.74,0
2025-01-25,HM_MATCHA_VAN,online,27,9.74,0
2025-01-26,HM_MATCHA_VAN,online,28,9.74,0
2025-01-27,HM_MATCHA_VAN,online,29,9.74,0
2025-01-28,HM_MATCHA_VAN,online,38,9.74,0
2025-01-29,HM_MATCHA_VAN,online,34,9.74,0
2025-01-30,HM_MATCHA_VAN,online,23,9.74,0
2025-01-31,HM_MATCHA_VAN,online,29,9.74,0
2025-02-01,HM_MATCHA_VAN,online,33,9.74,0
2025-02-02,HM_MATCHA_VAN,online,23,9.74,0
2025-02-03,HM_MATCHA_VAN,online,35,9.74,0
2025-02-04,HM_MATCHA_VAN,online,26,9.74,0
2025-02-05,HM_MATCHA_VAN,online,22,9.74,0
2025-02-06,HM_MATCHA_VAN,online,23,9.74,0
2025-02-07,HM_MATCHA_VAN,online,20,9.74,0
2025-02-08,HM_MATCHA_VAN,online,27,9.74,0
2025-02-09,HM_MATCHA_VAN,online,25,9.74,0
2025-02-10,HM_MATCHA_VAN,online,31,9.74,0
2025-02-11,HM_MATCHA_VAN,online,37,8.28,1
2025-02-12,HM_MATCHA_VAN,online,45,8.28,1
2025-02-13,HM_MATCHA_VAN,online,28,9.74,0
2025-02-14,HM_MATCHA_VAN,online,55,8.28,1
2025-02-15,HM_MATCHA_VAN,online,34,9.74,0
2025-02-16,HM_MATCHA_VAN,online,59,8.28,1
2025-02-17,HM_MATCHA_VAN,online,27,8.28,1
2025-02-18,HM_MATCHA_VAN,online,29,9.74,0
2025-02-19,HM_MATCHA_VAN,online,25,9.74,0
2025-02-20,HM_MATCHA_VAN,online,30,9.74,0
2025-02-21,HM_MATCHA_VAN,online,28,9.74,0
2025-02-22,HM_MATCHA_VAN,online,31,9.74,0
2025-02-23,HM_MATCHA_VAN,online,26,9.74,0
2025-02-24,HM_MATCHA_VAN,online,45,8.28,1
2025-02-25,HM_MATCHA_VAN,online,34,9.74,0
2025-02-26,HM_MATCHA_VAN,online,28,9.74,0
2025-02-27,HM_MATCHA_VAN,online,42,8.28,1
2025-02-28,HM_MATCHA_VAN,online,34,9.74,0
2025-03-01,HM_MATCHA_VAN,online,26,9.74,0
2025-03-02,HM_MATCHA_VAN,online,35,9.74,0
2025-03-03,HM_MATCHA_VAN,online,26,9.74,0
2025-03-04,HM_MATCHA_VAN,online,33,9.74,0
2025-03-05,HM_MATCHA_VAN,online,34,8.28,1
2025-03-06,HM_MATCHA_VAN,online,33,9.74,0
2025-03-07,HM_MATCHA_VAN,online,28,9.74,0
2025-03-08,HM_MATCHA_VAN,online,47,9.74,0
2025-03-09,HM_MATCHA_VAN,online,27,9.74,0
2025-03-10,HM_MATCHA_VAN,online,21,9.74,0
2025-03-11,HM_MATCHA_VAN,online,20,9.74,0
2025-03-12,HM_MATCHA_VAN,online,24,9.74,0
2025-03-13,HM_MATCHA_VAN,online,28,9.74,0
2025-03-14,HM_MATCHA_VAN,online,29,9.74,0
2025-03-15,HM_MATCHA_VAN,online,52,8.28,1
2025-03-16,HM_MATCHA_VAN,online,36,9.74,0
2025-03-17,HM_MATCHA_VAN,online,32,9.74,0
2025-03-18,HM_MATCHA_VAN,online,32,9.74,0
2025-03-19,HM_MATCHA_VAN,online,29,9.74,0
2025-03-20,HM_MATCHA_VAN,online,34,9.74,0
2025-03-21,HM_MATCHA_VAN,online,28,9.74,0
2025-03-22,HM_MATCHA_VAN,online,22,9.74,0
2025-03-23,HM_MATCHA_VAN,online,24,9.74,0
2025-03-24,HM_MATCHA_VAN,online,28,9.74,0
2025-03-25,HM_MATCHA_VAN,online,34,9.74,0
2025-03-26,HM_MATCHA_VAN,online,26,9.74,0
2025-03-27,HM_MATCHA_VAN,online,33,9.74,0
2025-03-28,HM_MATCHA_VAN,online,29,9.74,0
2025-03-29,HM_MATCHA_VAN,online,41,9.74,0
2025-03-30,HM_MATCHA_VAN,online,33,9.74,0
2025-03-31,HM_MATCHA_VAN,online,31,9.74,0
2025-04-01,HM_MATCHA_VAN,online,41,9.74,0
2025-04-02,HM_MATCHA_VAN,online,39,8.28,1
2025-04-03,HM_MATCHA_VAN,online,16,9.74,0
2025-04-04,HM_MATCHA_VAN,online,25,9.74,0
2025-04-05,HM_MATCHA_VAN,online,29,9.74,0
2025-04-06,HM_MATCHA_VAN,online,30,9.74,0
2025-04-07,HM_MATCHA_VAN,online,34,9.74,0
2025-04-08,HM_MATCHA_VAN,online,45,9.74,0
2025-04-09,HM_MATCHA_VAN,online,29,9.74,0
2025-04-10,HM_MATCHA_VAN,online,32,9.74,0
2025-04-11,HM_MATCHA_VAN,online,45,8.28,1
2025-04-12,HM_MATCHA_VAN,online,28,9.74,0
2025-04-13,HM_MATCHA_VAN,online,28,9.74,0
2025-04-14,HM_MATCHA_VAN,online,28,9.74,0
2025-04-15,HM_MATCHA_VAN,online,24,9.74,0
2025-04-16,HM_MATCHA_VAN,online,30,9.74,0
2025-04-17,HM_MATCHA_VAN,online,29,9.74,0
2025-04-18,HM_MATCHA_VAN,online,34,9.74,0
